network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_TCP,protocol_type_UDP,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
406,6,40,0,1,0,0,1,0,1,0,0,0,0
348,2,173,0,3,0,1,1,0,1,0,0,0,0
770,9,146,0,2,0,1,0,1,0,0,0,0,1
369,5,1183,0,4,0,1,0,1,0,0,1,0,0
338,3,148,0,1,0,1,1,0,0,1,0,0,0
515,1,1254,0,1,0,1,1,0,1,0,0,0,0
637,2,567,0,2,0,0,0,0,0,0,1,0,0
471,3,1134,0,2,0,0,1,0,1,0,0,0,0
733,4,478,0,0,0,0,1,0,1,0,0,0,0
606,1,1850,0,1,1,0,0,0,0,0,0,0,1
64,2,258,0,1,0,0,0,0,1,0,0,0,0
394,3,1164,0,1,0,0,1,0,0,1,0,0,0
387,4,142,0,2,0,1,1,0,1,0,0,0,0
595,3,1714,0,2,0,0,1,0,1,0,0,0,0
64,4,23,0,2,0,0,0,1,1,0,0,0,0
1009,8,489,0,1,1,1,0,1,0,0,1,0,0
606,3,437,0,1,0,0,1,0,1,0,0,0,0
529,3,782,0,0,0,0,0,1,0,0,1,0,0
736,4,465,0,2,0,0,0,1,0,1,0,0,0
968,2,711,0,2,0,0,1,0,0,1,0,0,0
674,5,1582,0,0,0,0,0,1,1,0,0,0,0
689,4,122,0,1,0,0,1,0,1,0,0,0,0
526,1,223,0,1,0,0,1,0,1,0,0,0,0
471,4,1298,0,2,0,0,1,0,1,0,0,0,0
404,2,207,0,0,0,0,0,1,0,0,0,0,1
334,4,1888,0,1,0,0,1,0,0,0,1,0,0
362,1,622,0,2,0,1,1,0,0,1,0,0,0
229,5,68,0,3,0,1,0,1,1,0,0,0,0
484,6,16,0,2,0,0,1,0,1,0,0,0,0
163,3,1151,0,2,0,0,0,1,1,0,0,0,0
538,5,1552,0,1,0,0,1,0,1,0,0,0,0
492,3,219,0,1,1,0,1,0,1,0,0,0,0
529,11,220,0,1,0,1,1,0,1,0,0,0,0
395,4,2465,0,2,0,0,0,1,0,0,1,0,0
1115,3,854,0,0,1,0,1,0,1,0,0,0,0
772,3,146,0,1,0,0,1,0,1,0,0,0,0
251,1,476,0,2,0,0,0,1,1,0,0,0,0
546,3,1930,0,0,0,0,1,0,1,0,0,0,0
378,6,776,0,3,0,1,0,0,1,0,0,0,0
297,3,418,0,3,0,1,0,1,1,0,0,0,0
231,3,130,0,4,0,1,1,0,0,0,1,0,0
586,8,1035,0,2,0,1,1,0,1,0,0,0,0
363,3,258,0,0,0,0,1,0,0,1,0,0,0
693,3,667,0,2,0,0,1,0,0,0,1,0,0
698,4,733,0,3,0,1,0,1,0,0,1,0,0
774,6,648,0,0,0,1,0,0,0,0,0,0,1
329,4,226,0,1,0,1,1,0,1,0,0,0,0
595,3,985,0,2,0,0,1,0,0,1,0,0,0
626,2,667,0,2,0,0,1,0,1,0,0,0,0
405,1,413,0,1,0,0,1,0,1,0,0,0,0
345,2,42,0,0,1,0,1,0,0,0,1,0,0
821,5,321,0,2,0,0,1,0,1,0,0,0,0
545,4,347,0,0,1,0,1,0,1,0,0,0,0
627,1,1252,0,0,0,0,1,0,0,1,0,0,0
335,5,576,0,0,0,0,0,1,1,0,0,0,0
256,6,2151,0,3,1,1,1,0,1,0,0,0,0
386,4,1111,0,2,0,1,0,1,0,0,1,0,0
475,3,617,0,2,0,1,1,0,1,0,0,0,0
287,1,147,0,2,1,0,0,1,1,0,0,0,0
498,4,199,0,1,1,0,1,0,1,0,0,0,0
162,5,139,0,1,0,0,0,1,1,0,0,0,0
275,4,467,0,3,0,1,0,1,1,0,0,0,0
634,3,1025,0,2,1,1,1,0,1,0,0,0,0
620,4,1139,0,2,0,1,1,0,1,0,0,0,0
421,4,80,0,3,0,1,0,1,1,0,0,0,0
296,3,548,0,1,0,0,0,1,0,0,1,0,0
294,4,525,0,2,0,0,0,1,1,0,0,0,0
425,6,462,0,1,0,0,0,1,0,1,0,0,0
628,4,286,0,2,1,1,1,0,0,1,0,0,0
685,3,516,0,1,0,0,1,0,1,0,0,0,0
400,2,581,0,2,0,0,1,0,0,1,0,0,0
269,7,732,0,2,0,1,0,0,1,0,0,0,0
553,6,379,0,2,0,0,1,0,1,0,0,0,0
335,8,2321,0,0,0,1,1,0,0,0,0,0,1
396,1,331,0,2,0,0,0,1,0,0,1,0,0
765,6,1803,0,0,0,0,0,1,0,1,0,0,0
665,6,1292,0,2,0,0,1,0,1,0,0,0,0
531,2,500,0,3,0,1,1,0,0,0,0,1,0
245,3,548,0,2,0,0,1,0,0,0,0,1,0
542,4,1631,0,1,1,0,1,0,1,0,0,0,0
712,1,542,0,1,0,0,0,1,0,1,0,0,0
424,2,909,0,1,0,0,1,0,1,0,0,0,0
770,9,1325,0,1,1,1,0,1,0,0,1,0,0
758,3,1907,0,2,0,1,0,1,0,0,1,0,0
832,2,196,0,0,1,0,1,0,0,1,0,0,0
561,5,2962,0,1,0,0,1,0,0,0,1,0,0
617,5,2689,0,2,0,1,1,0,0,0,0,0,1
782,2,282,0,3,0,1,1,0,1,0,0,0,0
589,5,760,0,2,0,0,1,0,0,1,0,0,0
399,4,38,0,2,1,0,0,1,1,0,0,0,0
410,5,146,0,2,0,0,1,0,1,0,0,0,0
547,6,701,0,1,1,0,0,1,1,0,0,0,0
241,5,840,0,1,0,1,1,0,0,1,0,0,0
471,2,611,0,2,1,0,1,0,1,0,0,0,0
719,5,975,0,1,1,0,0,0,0,0,1,0,0
64,4,1259,0,2,0,1,1,0,0,0,1,0,0
806,2,147,0,2,0,0,1,0,1,0,0,0,0
724,3,862,0,2,1,1,1,0,1,0,0,0,0
408,5,661,0,1,1,0,1,0,1,0,0,0,0
608,3,100,0,1,1,0,0,1,1,0,0,0,0
500,3,207,0,0,0,0,1,0,1,0,0,0,0
745,4,435,0,1,0,0,1,0,1,0,0,0,0
696,4,1594,0,2,0,0,1,0,1,0,0,0,0
219,6,195,0,2,0,0,0,1,0,0,1,0,0
617,4,161,0,2,0,0,1,0,1,0,0,0,0
458,5,1021,0,2,0,0,1,0,0,1,0,0,0
516,5,2976,0,1,0,0,1,0,1,0,0,0,0
354,8,474,0,2,1,1,1,0,1,0,0,0,0
849,6,344,0,1,0,0,1,0,0,0,0,1,0
708,8,234,0,1,0,1,1,0,1,0,0,0,0
352,5,40,0,2,0,1,1,0,0,0,0,1,0
233,5,157,0,1,0,0,1,0,1,0,0,0,0
422,5,78,0,2,0,0,1,0,0,0,0,1,0
586,4,545,0,2,0,1,0,1,1,0,0,0,0
548,3,3060,0,3,0,1,0,1,1,0,0,0,0
750,4,1238,0,0,0,0,1,0,1,0,0,0,0
657,6,736,0,1,0,0,1,0,0,0,1,0,0
693,6,533,0,1,0,0,1,0,0,0,1,0,0
565,1,768,0,1,0,0,0,1,1,0,0,0,0
222,1,377,0,1,0,0,1,0,1,0,0,0,0
460,8,157,0,2,0,1,0,1,1,0,0,0,0
712,2,712,0,2,0,1,1,0,1,0,0,0,0
489,6,600,0,2,0,0,1,0,1,0,0,0,0
600,1,2313,0,3,0,1,0,0,1,0,0,0,0
436,4,839,0,0,0,0,0,1,1,0,0,0,0
294,4,1187,0,2,0,1,0,1,0,1,0,0,0
475,6,77,0,2,0,0,1,0,1,0,0,0,0
561,6,1144,0,3,0,1,1,0,0,1,0,0,0
368,6,3252,0,0,0,0,1,0,1,0,0,0,0
452,3,857,0,2,0,0,1,0,0,1,0,0,0
312,5,1084,0,1,0,0,1,0,1,0,0,0,0
723,6,3110,0,3,1,1,1,0,0,1,0,0,0
441,2,397,0,1,0,1,1,0,1,0,0,0,0
790,1,1390,0,2,0,0,1,0,0,0,0,0,1
805,4,408,0,2,0,0,0,1,0,1,0,0,0
483,2,443,0,3,0,1,0,1,0,1,0,0,0
298,7,858,0,1,0,1,1,0,1,0,0,0,0
82,4,237,0,2,1,1,1,0,1,0,0,0,0
205,4,3944,0,0,1,1,1,0,1,0,0,0,0
225,2,319,0,0,0,1,0,1,0,0,1,0,0
775,5,104,0,1,1,0,1,0,0,0,1,0,0
523,1,311,0,2,0,0,0,1,0,1,0,0,0
577,9,1550,0,2,0,1,0,1,0,1,0,0,0
64,2,301,0,1,0,0,1,0,0,1,0,0,0
260,5,756,0,2,0,1,1,0,0,0,0,0,1
677,1,2190,0,2,0,0,0,0,0,0,1,0,0
557,4,240,0,3,0,1,1,0,1,0,0,0,0
470,2,112,0,3,0,1,1,0,1,0,0,0,0
612,5,81,0,1,0,1,0,0,0,0,0,0,1
827,6,464,0,0,0,0,1,0,0,0,1,0,0
455,6,88,0,1,0,0,0,1,0,0,1,0,0
513,4,483,0,0,0,0,0,1,0,0,1,0,0
538,6,1588,0,2,0,1,0,1,1,0,0,0,0
978,7,1202,0,0,0,1,1,0,0,0,1,0,0
80,5,697,0,1,0,0,1,0,1,0,0,0,0
636,1,1519,0,2,0,1,1,0,1,0,0,0,0
477,1,84,0,2,0,0,0,1,1,0,0,0,0
613,8,752,0,2,0,1,0,1,1,0,0,0,0
368,1,98,0,2,0,1,1,0,0,1,0,0,0
490,5,526,0,2,0,0,1,0,1,0,0,0,0
642,5,498,0,1,1,1,1,0,1,0,0,0,0
1122,2,246,0,3,0,1,0,1,0,0,1,0,0
661,3,1416,0,1,0,0,0,1,0,0,0,0,1
330,4,207,0,3,1,1,0,1,0,0,0,1,0
415,5,642,0,2,0,1,0,1,1,0,0,0,0
409,4,526,0,1,0,1,0,1,0,0,0,0,1
140,3,452,0,2,0,1,0,1,0,0,1,0,0
433,1,27,0,1,1,0,1,0,1,0,0,0,0
646,3,954,0,0,1,0,1,0,0,0,0,0,1
245,4,10,0,0,0,0,0,1,0,0,1,0,0
709,2,1374,0,2,0,1,1,0,0,0,1,0,0
597,5,247,0,2,0,1,1,0,0,0,0,0,1
353,8,102,0,1,1,1,1,0,1,0,0,0,0
471,1,431,0,2,0,1,1,0,1,0,0,0,0
819,1,655,0,1,0,0,1,0,1,0,0,0,0
646,3,297,0,1,0,0,1,0,0,0,1,0,0
501,1,103,0,1,0,0,1,0,1,0,0,0,0
452,6,14,0,2,0,0,1,0,1,0,0,0,0
515,4,973,0,1,0,0,1,0,0,0,0,1,0
397,10,1740,0,0,0,1,0,1,1,0,0,0,0
79,1,84,0,4,0,1,1,0,0,1,0,0,0
908,2,209,0,3,0,1,1,0,1,0,0,0,0
531,2,16,0,2,1,0,1,0,0,0,1,0,0
579,5,1730,0,0,0,1,1,0,0,0,0,0,1
488,3,470,0,1,0,0,1,0,1,0,0,0,0
352,8,2074,0,1,0,1,0,1,1,0,0,0,0
462,3,505,0,3,0,1,0,1,1,0,0,0,0
180,2,1585,0,1,0,0,1,0,1,0,0,0,0
955,5,2425,0,2,0,1,1,0,0,0,0,0,1
253,3,326,0,2,0,1,1,0,1,0,0,0,0
293,1,818,0,2,0,0,0,0,1,0,0,0,0
411,7,878,0,0,0,1,0,0,0,0,1,0,0
757,3,17,0,2,0,1,1,0,0,0,0,0,1
502,4,461,0,2,0,0,1,0,1,0,0,0,0
252,2,1546,0,0,0,0,0,1,0,0,1,0,0
750,5,2339,0,2,0,0,0,1,0,1,0,0,0
646,5,1835,0,1,0,0,1,0,1,0,0,0,0
607,1,2886,0,0,0,0,0,0,1,0,0,0,0
643,1,846,0,1,0,0,1,0,0,0,1,0,0
978,4,212,0,1,0,0,1,0,0,1,0,0,0
937,8,685,0,1,0,1,0,1,1,0,0,0,0
362,2,437,0,5,0,1,1,0,0,1,0,0,0
824,5,239,0,0,0,0,0,1,1,0,0,0,0
576,4,1185,0,1,0,0,1,0,1,0,0,0,0
599,2,793,0,2,0,0,1,0,1,0,0,0,0
161,8,1248,0,4,0,1,1,0,1,0,0,0,0
465,2,251,0,1,0,1,1,0,1,0,0,0,0
337,4,1873,0,1,1,0,1,0,0,0,1,0,0
665,6,218,0,1,0,0,0,0,1,0,0,0,0
714,2,736,0,0,0,0,1,0,1,0,0,0,0
85,6,46,0,4,0,1,0,1,1,0,0,0,0
495,5,622,0,1,1,0,1,0,1,0,0,0,0
724,2,83,0,2,0,0,0,1,1,0,0,0,0
462,2,323,0,1,0,0,1,0,0,0,1,0,0
645,2,1576,0,1,0,0,1,0,0,0,0,1,0
570,5,1791,0,0,0,0,1,0,0,0,1,0,0
568,5,1166,0,2,0,0,1,0,1,0,0,0,0
445,5,366,0,2,0,0,1,0,0,0,1,0,0
256,7,691,0,1,0,1,1,0,0,0,0,0,1
275,6,202,0,2,0,0,0,1,1,0,0,0,0
641,2,907,0,1,0,0,0,1,0,0,1,0,0
503,3,341,0,1,1,0,0,0,0,0,1,0,0
472,4,199,0,3,0,1,1,0,1,0,0,0,0
415,5,703,0,1,0,0,0,0,1,0,0,0,0
438,4,94,0,2,0,0,0,1,1,0,0,0,0
709,3,928,0,2,0,1,1,0,1,0,0,0,0
432,3,165,0,1,0,0,1,0,1,0,0,0,0
231,4,644,0,1,1,1,1,0,1,0,0,0,0
648,4,398,0,2,0,1,1,0,0,1,0,0,0
459,4,668,0,3,0,1,1,0,0,0,1,0,0
506,1,225,0,2,0,0,1,0,0,0,1,0,0
821,4,297,0,2,0,1,0,1,0,0,0,0,1
495,6,120,0,0,1,0,1,0,1,0,0,0,0
557,3,1200,0,1,0,0,1,0,1,0,0,0,0
264,5,58,0,1,0,0,0,1,1,0,0,0,0
456,4,377,0,0,0,1,0,1,0,0,1,0,0
621,4,476,0,1,0,0,0,0,1,0,0,0,0
188,3,173,0,1,1,0,1,0,1,0,0,0,0
540,1,388,0,2,0,1,1,0,0,0,1,0,0
520,2,433,0,1,0,0,1,0,0,0,0,1,0
508,5,203,0,2,0,0,1,0,1,0,0,0,0
707,1,815,0,2,0,0,1,0,0,0,1,0,0
566,3,25,0,3,0,1,1,0,1,0,0,0,0
795,4,176,0,0,0,0,0,0,0,1,0,0,0
301,3,782,0,4,0,1,1,0,0,0,1,0,0
527,4,790,0,0,0,0,1,0,1,0,0,0,0
516,6,246,0,2,0,0,1,0,0,1,0,0,0
286,6,919,0,1,0,0,0,1,1,0,0,0,0
691,4,507,0,1,1,0,1,0,0,0,1,0,0
964,5,599,0,1,0,1,1,0,0,0,1,0,0
496,3,323,0,2,0,0,1,0,0,0,0,1,0
601,1,3321,0,1,0,0,1,0,1,0,0,0,0
516,5,1069,0,2,0,0,1,0,1,0,0,0,0
357,8,228,0,3,0,1,1,0,0,0,1,0,0
135,3,215,0,1,0,0,1,0,0,0,0,1,0
358,4,1190,0,1,0,0,0,1,1,0,0,0,0
221,4,392,0,0,0,0,1,0,1,0,0,0,0
840,2,76,0,2,0,0,0,1,0,0,0,1,0
476,3,28,0,1,0,0,1,0,1,0,0,0,0
430,2,427,0,2,0,1,1,0,0,0,1,0,0
677,1,428,0,1,0,0,1,0,0,0,1,0,0
275,5,981,0,0,0,0,1,0,0,1,0,0,0
346,2,684,0,1,0,0,1,0,1,0,0,0,0
513,4,1176,0,2,0,0,1,0,1,0,0,0,0
705,2,305,0,1,0,1,0,1,1,0,0,0,0
600,4,783,0,1,0,0,0,1,0,1,0,0,0
549,4,1735,0,2,0,0,0,1,0,0,1,0,0
515,3,57,0,1,1,0,1,0,0,0,1,0,0
580,3,986,0,1,0,1,1,0,0,1,0,0,0
540,5,1006,0,2,0,1,1,0,1,0,0,0,0
294,2,1264,0,1,0,1,1,0,0,0,1,0,0
509,3,250,0,2,0,0,1,0,1,0,0,0,0
285,5,430,0,2,0,1,1,0,0,1,0,0,0
516,6,219,0,2,0,1,0,1,0,1,0,0,0
403,5,295,0,2,0,0,1,0,1,0,0,0,0
1007,5,2766,0,0,0,1,1,0,0,0,0,1,0
492,5,471,0,4,1,1,1,0,1,0,0,0,0
219,4,1510,0,0,0,1,1,0,1,0,0,0,0
473,2,1267,0,3,0,1,0,1,1,0,0,0,0
603,2,470,0,4,0,1,1,0,0,0,0,1,0
834,1,3880,0,1,1,1,0,0,1,0,0,0,0
382,3,1469,0,2,0,0,1,0,0,0,1,0,0
183,7,527,0,0,0,1,1,0,1,0,0,0,0
663,4,296,0,2,0,0,0,1,1,0,0,0,0
223,5,62,0,1,0,0,1,0,0,0,1,0,0
412,1,500,0,3,0,1,1,0,0,0,0,0,1
448,3,357,0,2,0,0,1,0,1,0,0,0,0
486,5,994,0,2,0,1,1,0,1,0,0,0,0
637,2,15,0,3,0,1,0,1,1,0,0,0,0
363,3,1424,0,3,0,1,0,1,1,0,0,0,0
445,7,431,0,1,0,1,0,1,0,0,0,1,0
497,5,507,0,1,0,1,1,0,0,0,0,0,1
529,5,161,0,1,0,0,1,0,1,0,0,0,0
519,1,2217,0,2,0,0,1,0,1,0,0,0,0
587,9,406,0,2,0,1,0,1,1,0,0,0,0
668,6,1479,0,1,1,1,0,0,0,0,1,0,0
578,3,216,0,1,0,0,1,0,0,1,0,0,0
590,5,81,0,1,0,0,1,0,1,0,0,0,0
183,4,807,0,1,0,0,1,0,1,0,0,0,0
510,6,3329,0,1,0,0,1,0,1,0,0,0,0
595,4,832,0,0,1,1,1,0,0,0,1,0,0
645,2,750,0,1,1,0,1,0,0,0,1,0,0
361,5,467,0,3,1,1,1,0,1,0,0,0,0
368,8,267,0,0,0,1,0,1,1,0,0,0,0
385,6,450,0,2,0,0,0,1,1,0,0,0,0
607,3,129,0,2,0,1,0,0,0,1,0,0,0
706,3,242,0,1,0,0,1,0,0,0,1,0,0
418,3,534,0,0,0,0,1,0,0,0,1,0,0
681,4,125,0,3,0,1,1,0,1,0,0,0,0
524,2,1254,0,1,1,0,1,0,1,0,0,0,0
475,9,9,0,1,0,1,1,0,1,0,0,0,0
457,4,310,0,1,0,0,0,1,1,0,0,0,0
649,2,581,0,3,0,1,1,0,0,0,0,0,1
565,3,2115,0,1,0,0,0,0,1,0,0,0,0
955,3,681,0,2,0,0,0,1,1,0,0,0,0
329,1,279,0,1,0,0,0,1,1,0,0,0,0
603,6,347,0,1,0,1,0,1,1,0,0,0,0
394,3,331,0,3,0,1,1,0,1,0,0,0,0
326,3,159,0,2,0,1,0,1,1,0,0,0,0
497,5,125,0,2,0,1,1,0,0,0,1,0,0
527,2,524,0,2,0,0,0,1,1,0,0,0,0
1083,5,252,0,1,0,0,1,0,0,0,1,0,0
463,6,77,0,2,0,0,1,0,1,0,0,0,0
273,7,195,0,2,1,1,1,0,0,1,0,0,0
554,6,588,0,2,0,0,1,0,1,0,0,0,0
85,3,237,0,4,0,1,1,0,1,0,0,0,0
481,5,217,0,2,0,0,1,0,0,1,0,0,0
503,4,775,0,1,0,1,0,1,1,0,0,0,0
658,3,935,0,3,0,1,1,0,1,0,0,0,0
694,3,220,0,3,1,1,1,0,0,0,1,0,0
399,5,511,0,3,0,1,1,0,0,0,1,0,0
469,4,1157,0,1,0,0,1,0,0,0,1,0,0
346,3,936,0,1,0,0,1,0,1,0,0,0,0
274,3,57,0,2,0,0,0,1,1,0,0,0,0
561,2,357,0,1,0,0,1,0,0,1,0,0,0
245,3,1027,0,1,0,1,1,0,1,0,0,0,0
417,2,158,0,0,1,0,1,0,1,0,0,0,0
300,2,174,0,3,0,1,1,0,1,0,0,0,0
609,2,795,0,1,0,1,1,0,1,0,0,0,0
860,4,266,0,3,0,1,0,1,1,0,0,0,0
239,1,312,0,4,0,1,1,0,0,1,0,0,0
129,6,591,0,0,0,1,1,0,0,1,0,0,0
475,6,1110,0,0,0,1,1,0,1,0,0,0,0
503,8,551,0,2,1,1,1,0,0,1,0,0,0
543,3,1791,0,1,0,0,0,1,1,0,0,0,0
410,5,90,0,1,0,0,1,0,0,1,0,0,0
459,3,1122,0,0,0,0,1,0,1,0,0,0,0
573,5,627,0,1,0,1,0,1,1,0,0,0,0
708,4,1357,0,4,0,1,1,0,0,0,0,1,0
108,5,304,0,0,1,0,0,1,0,0,1,0,0
426,5,526,0,2,0,0,1,0,1,0,0,0,0
542,6,1387,0,2,0,0,1,0,1,0,0,0,0
316,3,1425,0,3,0,1,0,1,1,0,0,0,0
846,3,377,0,2,0,0,0,1,0,0,1,0,0
372,4,1381,0,0,1,0,1,0,0,0,0,1,0
491,4,917,0,2,0,0,0,1,0,1,0,0,0
611,1,421,0,2,0,0,1,0,1,0,0,0,0
381,1,2797,0,2,0,0,1,0,1,0,0,0,0
130,8,25,0,2,0,1,1,0,1,0,0,0,0
414,5,385,0,3,0,1,1,0,1,0,0,0,0
705,5,293,0,2,0,0,0,1,0,1,0,0,0
432,3,2196,0,2,0,0,1,0,0,0,1,0,0
330,1,83,0,2,0,0,1,0,0,0,0,1,0
685,7,791,0,3,0,1,0,1,1,0,0,0,0
433,3,1008,0,2,0,0,1,0,1,0,0,0,0
397,1,162,0,1,0,0,1,0,0,0,1,0,0
529,7,129,0,3,0,1,1,0,0,0,1,0,0
654,2,39,0,1,1,0,1,0,1,0,0,0,0
976,4,138,0,3,0,1,0,1,0,0,1,0,0
665,2,1321,0,1,0,0,1,0,0,1,0,0,0
731,5,2305,0,1,1,0,1,0,0,0,1,0,0
398,4,1853,0,1,0,0,0,1,1,0,0,0,0
294,3,363,0,1,0,0,1,0,0,0,1,0,0
512,3,1035,0,3,0,1,1,0,1,0,0,0,0
521,2,1403,0,2,0,0,0,1,0,0,1,0,0
284,1,1339,0,1,0,0,1,0,1,0,0,0,0
464,5,51,0,3,0,1,1,0,0,0,1,0,0
579,4,193,0,3,0,1,1,0,1,0,0,0,0
572,5,2236,0,1,0,0,1,0,0,1,0,0,0
600,6,1077,0,1,1,0,1,0,1,0,0,0,0
558,7,1438,0,2,0,1,1,0,1,0,0,0,0
398,7,577,0,1,1,1,0,1,1,0,0,0,0
397,2,399,0,0,0,1,1,0,0,0,1,0,0
260,9,842,0,3,0,1,1,0,1,0,0,0,0
856,6,512,0,2,0,0,0,1,1,0,0,0,0
502,1,374,0,1,1,1,1,0,1,0,0,0,0
455,6,342,0,4,1,1,0,1,1,0,0,0,0
314,3,137,0,2,0,0,1,0,0,0,0,0,1
1087,6,603,0,1,0,0,1,0,1,0,0,0,0
285,6,586,0,1,0,0,0,1,0,0,1,0,0
414,3,714,0,1,0,1,1,0,0,0,1,0,0
583,8,98,0,1,0,1,0,0,1,0,0,0,0
620,11,1971,0,4,0,1,1,0,0,1,0,0,0
691,5,1084,0,3,0,1,1,0,0,0,1,0,0
861,3,112,0,1,0,0,1,0,1,0,0,0,0
601,3,66,0,3,1,1,1,0,0,1,0,0,0
288,7,823,0,0,0,1,0,1,1,0,0,0,0
448,1,334,0,1,0,0,1,0,1,0,0,0,0
561,4,307,0,3,0,1,0,1,0,0,0,0,1
913,3,1466,0,0,0,0,1,0,1,0,0,0,0
220,7,338,0,3,0,1,1,0,0,0,0,1,0
740,7,800,0,1,0,1,1,0,0,1,0,0,0
535,1,616,0,1,0,0,1,0,0,0,1,0,0
667,4,244,0,0,0,1,1,0,0,0,0,0,1
479,7,322,0,1,0,1,1,0,0,1,0,0,0
331,4,2294,0,2,1,1,1,0,0,1,0,0,0
650,3,322,0,2,0,0,0,1,1,0,0,0,0
630,3,1225,0,1,0,0,0,1,1,0,0,0,0
694,4,1580,0,1,0,0,1,0,1,0,0,0,0
497,5,58,0,1,0,0,1,0,1,0,0,0,0
380,3,870,0,1,0,1,1,0,1,0,0,0,0
188,5,1106,0,1,0,1,1,0,0,0,1,0,0
663,5,455,0,2,1,0,1,0,0,1,0,0,0
584,8,673,0,1,0,1,1,0,0,0,1,0,0
306,7,141,0,1,0,1,0,1,0,1,0,0,0
392,2,306,0,2,0,0,1,0,0,0,1,0,0
406,5,983,0,1,0,0,1,0,0,0,1,0,0
203,2,738,0,1,0,0,1,0,0,0,1,0,0
336,5,117,0,0,0,0,0,1,0,1,0,0,0
273,2,3541,0,0,0,1,1,0,1,0,0,0,0
417,5,2221,0,1,0,0,0,1,0,1,0,0,0
352,2,203,0,5,0,1,0,0,1,0,0,0,0
174,2,1664,0,2,0,0,0,1,0,0,0,0,1
904,4,248,0,1,0,0,0,0,1,0,0,0,0
750,5,663,0,1,0,1,1,0,0,0,0,0,1
344,9,1218,0,1,0,1,1,0,1,0,0,0,0
554,4,337,0,2,0,0,1,0,0,0,1,0,0
583,4,648,0,1,0,0,1,0,0,0,1,0,0
738,1,478,0,2,0,0,1,0,0,0,0,1,0
336,2,1142,0,1,0,0,1,0,0,1,0,0,0
718,4,521,0,1,0,1,1,0,1,0,0,0,0
390,5,669,0,2,1,0,0,1,0,0,1,0,0
232,5,1494,0,1,1,1,1,0,0,0,1,0,0
644,4,959,0,0,0,0,1,0,1,0,0,0,0
758,2,599,0,1,0,0,0,0,0,0,1,0,0
1017,2,494,0,1,0,0,1,0,1,0,0,0,0
260,5,108,0,2,0,0,0,1,1,0,0,0,0
639,6,46,0,1,0,1,0,1,1,0,0,0,0
418,2,2442,0,3,0,1,1,0,1,0,0,0,0
656,3,165,0,2,0,0,1,0,1,0,0,0,0
205,3,259,0,3,0,1,1,0,0,0,1,0,0
247,6,755,0,1,0,0,0,1,1,0,0,0,0
344,7,1407,0,2,0,1,1,0,1,0,0,0,0
515,4,1432,0,0,0,0,1,0,1,0,0,0,0
371,7,1415,0,2,0,1,0,1,0,0,1,0,0
631,3,3056,0,1,0,0,1,0,1,0,0,0,0
705,3,45,0,1,0,0,0,1,1,0,0,0,0
619,4,408,0,2,0,1,0,1,1,0,0,0,0
823,5,1958,0,0,1,0,0,1,0,1,0,0,0
583,2,503,0,3,0,1,0,1,0,0,0,0,1
256,5,1640,0,1,0,1,1,0,1,0,0,0,0
772,4,14,0,2,0,0,0,0,1,0,0,0,0
378,2,561,0,2,0,1,1,0,1,0,0,0,0
682,6,2045,0,1,0,0,1,0,1,0,0,0,0
814,6,242,0,2,0,0,1,0,1,0,0,0,0
591,6,2123,0,1,0,0,0,0,1,0,0,0,0
200,2,6,0,2,1,1,0,1,1,0,0,0,0
316,5,65,0,0,1,0,0,1,0,1,0,0,0
764,3,518,0,3,0,1,1,0,0,0,1,0,0
466,3,89,0,0,0,0,0,1,1,0,0,0,0
515,3,204,0,1,0,0,0,1,1,0,0,0,0
651,4,282,0,1,0,0,1,0,1,0,0,0,0
639,1,525,0,1,0,0,1,0,0,0,1,0,0
555,1,396,0,1,0,0,1,0,0,1,0,0,0
458,3,2042,0,4,0,1,1,0,0,0,1,0,0
437,1,1737,0,0,0,0,1,0,0,1,0,0,0
671,2,1102,0,0,0,1,1,0,0,1,0,0,0
610,5,861,0,4,0,1,1,0,1,0,0,0,0
448,1,182,0,0,0,0,1,0,0,0,1,0,0
716,4,736,0,0,0,0,1,0,1,0,0,0,0
474,4,127,0,1,0,1,1,0,1,0,0,0,0
329,2,482,0,1,0,0,0,1,1,0,0,0,0
348,3,495,0,1,0,0,1,0,0,0,1,0,0
304,1,936,0,2,0,0,1,0,0,0,0,1,0
445,4,1442,0,1,0,0,1,0,1,0,0,0,0
746,4,309,0,1,0,0,1,0,1,0,0,0,0
338,3,33,0,2,0,0,0,1,1,0,0,0,0
537,7,38,0,4,1,1,1,0,1,0,0,0,0
368,5,1662,0,1,0,0,1,0,1,0,0,0,0
447,1,532,0,2,0,0,0,0,1,0,0,0,0
197,7,228,0,1,0,1,1,0,0,0,1,0,0
455,4,26,0,1,0,0,1,0,0,0,1,0,0
461,5,601,0,1,0,1,1,0,1,0,0,0,0
608,4,117,0,2,0,0,1,0,1,0,0,0,0
544,3,431,0,0,0,0,0,0,1,0,0,0,0
260,2,580,0,1,0,0,1,0,1,0,0,0,0
716,4,208,0,2,0,0,0,1,1,0,0,0,0
542,3,177,0,0,0,0,0,0,0,0,1,0,0
539,3,16,0,0,0,0,1,0,0,0,1,0,0
498,4,704,0,1,0,0,1,0,0,0,1,0,0
396,1,178,0,0,0,1,1,0,1,0,0,0,0
